Ort;Plz;Bundesland
Huebitz;15260;Sachsen-Anhalt
Augsdorf;15260;Sachsen-Anhalt
Annarode;15260;Sachsen-Anhalt
Benndorf;15260;Sachsen-Anhalt
Helbra;15260;Sachsen-Anhalt
Hergisdorf;15260;Sachsen-Anhalt
Wimmelburg;15260;Sachsen-Anhalt
Ahlsdorf;15260;Sachsen-Anhalt
Stedten;15260;Sachsen-Anhalt
Seeburg;15260;Sachsen-Anhalt
Roeblingen am See;15260;Sachsen-Anhalt
Erdeborn;15260;Sachsen-Anhalt
Luettchendorf;15260;Sachsen-Anhalt
Aseleben;15260;Sachsen-Anhalt
Amsdorf;15260;Sachsen-Anhalt
Wansleben am See;15260;Sachsen-Anhalt
Walbeck;15260;Sachsen-Anhalt
Sylda;15260;Sachsen-Anhalt
Ritterode;15260;Sachsen-Anhalt
Hettstedt;15260;Sachsen-Anhalt
Harkerode;15260;Sachsen-Anhalt
Wiederstedt;15260;Sachsen-Anhalt
Welfesholz;15260;Sachsen-Anhalt
Welbsleben;15260;Sachsen-Anhalt
Endorf;15352;Sachsen-Anhalt
Braeunrode;15260;Sachsen-Anhalt
Quenstedt;15260;Sachsen-Anhalt
Neuplatendorf;15352;Sachsen-Anhalt
Arnstedt;15260;Sachsen-Anhalt
Greifenhagen;15260;Sachsen-Anhalt
Vatterode;15260;Sachsen-Anhalt
Biesenrode;15260;Sachsen-Anhalt
Piskaborn;15260;Sachsen-Anhalt
Moellendorf;15260;Sachsen-Anhalt
Mansfeld;15260;Sachsen-Anhalt
Gorenzen;15260;Sachsen-Anhalt
Ihlewitz;15260;Sachsen-Anhalt
Heiligenthal;15260;Sachsen-Anhalt
Zabenstedt;15260;Sachsen-Anhalt
Gerbstedt;15260;Sachsen-Anhalt
Friedeburgerhuette;15260;Sachsen-Anhalt
Friedeburg;15260;Sachsen-Anhalt
Freist;15260;Sachsen-Anhalt
Grossoerner;15260;Sachsen-Anhalt
Koethen;15159;Sachsen-Anhalt
Trinum;15159;Sachsen-Anhalt
Trebbichau an der Fuhne;15159;Sachsen-Anhalt
Schortewitz;15159;Sachsen-Anhalt
Riesdorf;15159;Sachsen-Anhalt
Reupzig;15159;Sachsen-Anhalt
Zehbitz;15159;Sachsen-Anhalt
Zabitz;15159;Sachsen-Anhalt
Wulfen;15159;Sachsen-Anhalt
Wuelknitz;15159;Sachsen-Anhalt
Woerbzig;15159;Sachsen-Anhalt
Weissandt-Goelzau;15159;Sachsen-Anhalt
Grosspaschleben;15159;Sachsen-Anhalt
Grossbadegast;15159;Sachsen-Anhalt
Drosa;15159;Sachsen-Anhalt
Dornbock;15159;Sachsen-Anhalt
Dohndorf;15159;Sachsen-Anhalt
Diebzig;15159;Sachsen-Anhalt
Cosa;15159;Sachsen-Anhalt
Coesitz;15159;Sachsen-Anhalt
Radegast;15159;Sachsen-Anhalt
Prosigk;15159;Sachsen-Anhalt
Loebnitz an der Linde;15159;Sachsen-Anhalt
Arensdorf;15159;Sachsen-Anhalt
Goerzig;15159;Sachsen-Anhalt
Glauzig;15159;Sachsen-Anhalt
Aken;15159;Sachsen-Anhalt
Scheuder;15159;Sachsen-Anhalt
Hinsdorf;15159;Sachsen-Anhalt
Frassdorf;15159;Sachsen-Anhalt
Elsnigk;15159;Sachsen-Anhalt
Choerau;15159;Sachsen-Anhalt
Quellendorf;15159;Sachsen-Anhalt
Osternienburg;15159;Sachsen-Anhalt
Micheln;15159;Sachsen-Anhalt
Meilendorf;15159;Sachsen-Anhalt
Libbesdorf;15159;Sachsen-Anhalt
Reppichau;15159;Sachsen-Anhalt
Wieskau;15159;Sachsen-Anhalt
Groebzig;15159;Sachsen-Anhalt
Edderitz;15159;Sachsen-Anhalt
Piethen;15159;Sachsen-Anhalt
Maasdorf;15159;Sachsen-Anhalt
Baasdorf;15159;Sachsen-Anhalt
Bernburg;15153;Sachsen-Anhalt
Latdorf;15153;Sachsen-Anhalt
Ilberstedt;15153;Sachsen-Anhalt
Wohlsdorf;15153;Sachsen-Anhalt
Groena;15153;Sachsen-Anhalt
Coermigk;15153;Sachsen-Anhalt
Biendorf;15153;Sachsen-Anhalt
Preusslitz;15153;Sachsen-Anhalt
Poley;15153;Sachsen-Anhalt
Peissen;15153;Sachsen-Anhalt
Aderstedt;15153;Sachsen-Anhalt
Baalberge;15153;Sachsen-Anhalt
Rothenburg;15265;Sachsen-Anhalt
Lebendorf;15153;Sachsen-Anhalt
Koennern;15153;Sachsen-Anhalt
Zickeritz;15153;Sachsen-Anhalt
Wiendorf;15153;Sachsen-Anhalt
Gerlebogk;15153;Sachsen-Anhalt
Edlau;15153;Sachsen-Anhalt
Domnitz;15265;Sachsen-Anhalt
Golbitz;15153;Sachsen-Anhalt
Strenznaundorf;15153;Sachsen-Anhalt
Schackstedt;15153;Sachsen-Anhalt
Ploetzkau;15153;Sachsen-Anhalt
Alsleben (Saale);15153;Sachsen-Anhalt
Belleben;15153;Sachsen-Anhalt
Beesenlaublingen;15153;Sachsen-Anhalt
Wedlitz;15153;Sachsen-Anhalt
Gerbitz;15153;Sachsen-Anhalt
Pobzig;15153;Sachsen-Anhalt
Nienburg (Saale);15153;Sachsen-Anhalt
Neugattersleben;15153;Sachsen-Anhalt
Schadeleben;15352;Sachsen-Anhalt
Schackenthal;15352;Sachsen-Anhalt
Klein Schierstedt;15352;Sachsen-Anhalt
Gross Schierstedt;15352;Sachsen-Anhalt
Winningen;15352;Sachsen-Anhalt
Wilsleben;15352;Sachsen-Anhalt
Westdorf;15352;Sachsen-Anhalt
Friedrichsaue;15352;Sachsen-Anhalt
Cochstedt;15352;Sachsen-Anhalt
Neu Koenigsaue;15352;Sachsen-Anhalt
Aschersleben;15352;Sachsen-Anhalt
Giersleben;15352;Sachsen-Anhalt
Sandersleben;15260;Sachsen-Anhalt
Freckleben;15352;Sachsen-Anhalt
Drohndorf;15352;Sachsen-Anhalt
Mehringen;15352;Sachsen-Anhalt
Heteborn;15364;Sachsen-Anhalt
Hedersleben;15364;Sachsen-Anhalt
Hausneindorf;15364;Sachsen-Anhalt
Wedderstedt;15364;Sachsen-Anhalt
Ermsleben;15352;Sachsen-Anhalt
Radisleben;15364;Sachsen-Anhalt
Meisdorf;15352;Sachsen-Anhalt
Reinstedt;15352;Sachsen-Anhalt
Frose;15352;Sachsen-Anhalt
Gatersleben;15352;Sachsen-Anhalt
Hoym;15352;Sachsen-Anhalt
Nachterstedt;15352;Sachsen-Anhalt
Westerhausen;15364;Sachsen-Anhalt
Ditfurt;15364;Sachsen-Anhalt
Quedlinburg;15364;Sachsen-Anhalt
Strassberg;15364;Sachsen-Anhalt
Schielo;15364;Sachsen-Anhalt
Koenigerode;15364;Sachsen-Anhalt
Harzgerode;15364;Sachsen-Anhalt
Dankerode;15364;Sachsen-Anhalt
Neudorf;15364;Sachsen-Anhalt
Ballenstedt;15364;Sachsen-Anhalt
Weddersleben;15364;Sachsen-Anhalt
Warnstedt;15364;Sachsen-Anhalt
Thale;15364;Sachsen-Anhalt
Neinstedt;15364;Sachsen-Anhalt
Timmenrode;15369;Sachsen-Anhalt
Stecklenberg;15364;Sachsen-Anhalt
Siptenfelde;15364;Sachsen-Anhalt
Rieder;15364;Sachsen-Anhalt
Guentersberge;15364;Sachsen-Anhalt
Friedrichsbrunn;15364;Sachsen-Anhalt
Allrode;15369;Sachsen-Anhalt
Gernrode;15364;Sachsen-Anhalt
Bad Suderode;15364;Sachsen-Anhalt
Sangerhausen;15266;Sachsen-Anhalt
Wallhausen;15266;Sachsen-Anhalt
Sotterhausen;15266;Sachsen-Anhalt
Rotha;15266;Sachsen-Anhalt
Riethnordhausen;15266;Sachsen-Anhalt
Riestedt;15266;Sachsen-Anhalt
Kleinleinungen;15266;Sachsen-Anhalt
Horla;15266;Sachsen-Anhalt
Holdenstedt;15266;Sachsen-Anhalt
Hainrode;15266;Sachsen-Anhalt
Hackpfueffel;15266;Sachsen-Anhalt
Wettelrode;15266;Sachsen-Anhalt
Grossleinungen;15266;Sachsen-Anhalt
Grillenberg;15266;Sachsen-Anhalt
Emseloh;15266;Sachsen-Anhalt
Edersleben;15266;Sachsen-Anhalt
Drebsdorf;15266;Sachsen-Anhalt
Bruecken;15266;Sachsen-Anhalt
Breitenbach;15266;Sachsen-Anhalt
Blankenheim;15266;Sachsen-Anhalt
Beyernaumburg;15266;Sachsen-Anhalt
Poelsfeld;15266;Sachsen-Anhalt
Obersdorf;15266;Sachsen-Anhalt
Oberroeblingen;15266;Sachsen-Anhalt
Morungen;15266;Sachsen-Anhalt
Martinsrieth;15266;Sachsen-Anhalt
Liedersdorf;15266;Sachsen-Anhalt
Lengefeld;15266;Sachsen-Anhalt
Gonna;15266;Sachsen-Anhalt
Rossla;15266;Sachsen-Anhalt
Hayn;15266;Sachsen-Anhalt
Wolfsberg;15266;Sachsen-Anhalt
Wickerode;15266;Sachsen-Anhalt
Dietersdorf;15266;Sachsen-Anhalt
Breitungen;15266;Sachsen-Anhalt
Questenberg;15266;Sachsen-Anhalt
Berga;15266;Sachsen-Anhalt
Bennungen;15266;Sachsen-Anhalt
Tilleda;15266;Sachsen-Anhalt
Kelbra;15266;Sachsen-Anhalt
Katharinenrieth;15266;Sachsen-Anhalt
Wolferstedt;15266;Sachsen-Anhalt
Winkel;15266;Sachsen-Anhalt
Nienstedt;15266;Sachsen-Anhalt
Niederroeblingen;15266;Sachsen-Anhalt
Mittelhausen;15266;Sachsen-Anhalt
Allstedt;15266;Sachsen-Anhalt
Ulzigerode;15260;Sachsen-Anhalt
Stangerode;15260;Sachsen-Anhalt
Ritzgerode;15260;Sachsen-Anhalt
Hermerode;15260;Sachsen-Anhalt
Wippra;15260;Sachsen-Anhalt
Wieserode;15352;Sachsen-Anhalt
Friesdorf;15260;Sachsen-Anhalt
Braunschwende;15260;Sachsen-Anhalt
Pansfelde;15352;Sachsen-Anhalt
Molmerswende;15260;Sachsen-Anhalt
Alterode;15260;Sachsen-Anhalt
Abberode;15260;Sachsen-Anhalt
Stolberg (Harz);15266;Sachsen-Anhalt
Schwenda;15266;Sachsen-Anhalt
Breitenstein;15266;Sachsen-Anhalt
Uftrungen;15266;Sachsen-Anhalt
Rottleberode;15266;Sachsen-Anhalt
Ichstedt;16065;Thueringen
Ringleben;16065;Thueringen
Voigtstedt;16065;Thueringen
Bretleben;16065;Thueringen
Reinsdorf;16065;Thueringen
Borxleben;16065;Thueringen
Kalbsrieth;16065;Thueringen
Artern;16065;Thueringen
Moenchpfiffel-Nikolausrieth;16065;Thueringen
Heygendorf;16065;Thueringen
Goellingen;16065;Thueringen
Bad Frankenhausen;16065;Thueringen
Steinthaleben;16065;Thueringen
Seega;16065;Thueringen
Esperstedt;16065;Thueringen
Guenserode;16065;Thueringen
Rottleben;16065;Thueringen
Gehofen;16065;Thueringen
Wiehe;16065;Thueringen
Donndorf;16065;Thueringen
Nausitz;16065;Thueringen
Rossleben;16065;Thueringen
Etzleben;16065;Thueringen
Gorsleben;16065;Thueringen
Hauteroda;16065;Thueringen
Oberheldrungen;16065;Thueringen
Hemleben;16065;Thueringen
Heldrungen;16065;Thueringen
Bilzingsleben;16068;Thueringen
Oldisleben;16065;Thueringen
Kannawurf;16068;Thueringen
Utenbach;15256;Sachsen-Anhalt
Schoenburg;15256;Sachsen-Anhalt
Leislau;15256;Sachsen-Anhalt
Janisroda;15256;Sachsen-Anhalt
Wethau;15256;Sachsen-Anhalt
Casekirchen;15256;Sachsen-Anhalt
Priessnitz;15256;Sachsen-Anhalt
Poedelist;15256;Sachsen-Anhalt
Naumburg;15256;Sachsen-Anhalt
Molau;15256;Sachsen-Anhalt
Mertendorf;15256;Sachsen-Anhalt
Loebitz;15256;Sachsen-Anhalt
Goerschen;15256;Sachsen-Anhalt
Gieckau;15256;Sachsen-Anhalt
Taugwitz;15256;Sachsen-Anhalt
Spielberg;15256;Sachsen-Anhalt
Croelpa-Loebschuetz;15256;Sachsen-Anhalt
Moellern;15256;Sachsen-Anhalt
Abtloebnitz;15256;Sachsen-Anhalt
Bad Koesen;15256;Sachsen-Anhalt
Schleberoda;15256;Sachsen-Anhalt
Zeuchfeld;15256;Sachsen-Anhalt
Groest;15261;Sachsen-Anhalt
Groessnitz;15256;Sachsen-Anhalt
Freyburg;15256;Sachsen-Anhalt
Ebersroda;15256;Sachsen-Anhalt
Branderoda;15261;Sachsen-Anhalt
Baumersroda;15256;Sachsen-Anhalt
Balgstaedt;15256;Sachsen-Anhalt
Gleina;15256;Sachsen-Anhalt
Laucha;15256;Sachsen-Anhalt
Kirchscheidungen;15256;Sachsen-Anhalt
Hirschroda;15256;Sachsen-Anhalt
Weischuetz;15256;Sachsen-Anhalt
Burgscheidungen;15256;Sachsen-Anhalt
Golzen;15256;Sachsen-Anhalt
Karsdorf;15256;Sachsen-Anhalt
Wangen;15256;Sachsen-Anhalt
Wohlmirstedt;15256;Sachsen-Anhalt
Bucha;15256;Sachsen-Anhalt
Nebra;15256;Sachsen-Anhalt
Memleben;15256;Sachsen-Anhalt
Altenroda;15256;Sachsen-Anhalt
Reinsdorf;15256;Sachsen-Anhalt
Thalwinkel;15256;Sachsen-Anhalt
Steinburg;15256;Sachsen-Anhalt
Saubach;15256;Sachsen-Anhalt
Klosterhaeseler;15256;Sachsen-Anhalt
Kahlwinkel;15256;Sachsen-Anhalt
Wischroda;15256;Sachsen-Anhalt
Burkersroda;15256;Sachsen-Anhalt
Billroda;15256;Sachsen-Anhalt
Lossa;15256;Sachsen-Anhalt
Bad Bibra;15256;Sachsen-Anhalt
Tromsdorf;15256;Sachsen-Anhalt
Herrengosserstedt;15256;Sachsen-Anhalt
Eckartsberga;15256;Sachsen-Anhalt
Burgholzhausen;15256;Sachsen-Anhalt
Uichteritz;15268;Sachsen-Anhalt
Tagewerben;15268;Sachsen-Anhalt
Storkau;15268;Sachsen-Anhalt
Stoessen;15256;Sachsen-Anhalt
Leissling;15268;Sachsen-Anhalt
Langendorf;15268;Sachsen-Anhalt
Weissenfels;15268;Sachsen-Anhalt
Groebitz;15268;Sachsen-Anhalt
Burgwerben;15268;Sachsen-Anhalt
Prittitz;15268;Sachsen-Anhalt
Pretzsch;15256;Sachsen-Anhalt
Markwerben;15268;Sachsen-Anhalt
Reichardtswerben;15268;Sachsen-Anhalt
Goseck;15268;Sachsen-Anhalt
Webau;15268;Sachsen-Anhalt
Taucha;15268;Sachsen-Anhalt
Hohenmoelsen;15268;Sachsen-Anhalt
Zorbau;15268;Sachsen-Anhalt
Muschwitz;15268;Sachsen-Anhalt
Granschuetz;15268;Sachsen-Anhalt
Trebnitz;15268;Sachsen-Anhalt
Teuchern;15268;Sachsen-Anhalt
Schelkau;15268;Sachsen-Anhalt
Krauschwitz;15268;Sachsen-Anhalt
Werschen;15268;Sachsen-Anhalt
Groeben;15268;Sachsen-Anhalt
Deuben;15256;Sachsen-Anhalt
Nessa;15268;Sachsen-Anhalt
Starsiedel;15268;Sachsen-Anhalt
Soessen;15268;Sachsen-Anhalt
Roecken;15268;Sachsen-Anhalt
Rippach;15268;Sachsen-Anhalt
Grossgoerschen;15268;Sachsen-Anhalt
Dehlitz;15268;Sachsen-Anhalt
Poserna;15268;Sachsen-Anhalt
Luetzen;15268;Sachsen-Anhalt
Schkortleben;15268;Sachsen-Anhalt
Wengelsdorf;15268;Sachsen-Anhalt
Grosskorbetha;15268;Sachsen-Anhalt
Schellbach;15256;Sachsen-Anhalt
Kretzschau;15256;Sachsen-Anhalt
Koenderitz;15256;Sachsen-Anhalt
Heuckewalde;15256;Sachsen-Anhalt
Haynsburg;15256;Sachsen-Anhalt
Zeitz;15256;Sachsen-Anhalt
Wuerchwitz;15256;Sachsen-Anhalt
Wittgendorf;15256;Sachsen-Anhalt
Drossdorf;15256;Sachsen-Anhalt
Draschwitz;15256;Sachsen-Anhalt
Doeschwitz;15256;Sachsen-Anhalt
Breitenbach;15256;Sachsen-Anhalt
Bornitz;15256;Sachsen-Anhalt
Geussnitz;15256;Sachsen-Anhalt
Bergisdorf;15256;Sachsen-Anhalt
Goebitz;15256;Sachsen-Anhalt
Grana;15256;Sachsen-Anhalt
Waldau;15256;Sachsen-Anhalt
Unterkaka;15256;Sachsen-Anhalt
Osterfeld;15256;Sachsen-Anhalt
Meineweh;15256;Sachsen-Anhalt
Goldschau;15256;Sachsen-Anhalt
Kleinhelmsdorf;15256;Sachsen-Anhalt
Wetterzeube;15256;Sachsen-Anhalt
Weickelsdorf;15256;Sachsen-Anhalt
Droyssig;15256;Sachsen-Anhalt
Spora;15256;Sachsen-Anhalt
Kayna;15256;Sachsen-Anhalt
Weissenborn;15256;Sachsen-Anhalt
Broeckau;15256;Sachsen-Anhalt
Reuden;15256;Sachsen-Anhalt
Profen;15256;Sachsen-Anhalt
Theissen;15256;Sachsen-Anhalt
Doebris;15256;Sachsen-Anhalt
Nonnewitz;15256;Sachsen-Anhalt
Luckenau;15256;Sachsen-Anhalt
Troeglitz;15256;Sachsen-Anhalt
Langendorf;15256;Sachsen-Anhalt
Rehmsdorf;15256;Sachsen-Anhalt
Friedersdorf;15154;Sachsen-Anhalt
Bitterfeld;15154;Sachsen-Anhalt
Thalheim;15154;Sachsen-Anhalt
Roedgen;15154;Sachsen-Anhalt
Wolfen;15154;Sachsen-Anhalt
Bobbau;15154;Sachsen-Anhalt
Uthausen;15171;Sachsen-Anhalt
Selbitz;15171;Sachsen-Anhalt
Schkoena;15171;Sachsen-Anhalt
Rotta;15171;Sachsen-Anhalt
Juedenberg;15171;Sachsen-Anhalt
Groebern;15154;Sachsen-Anhalt
Radis;15171;Sachsen-Anhalt
Bergwitz;15171;Sachsen-Anhalt
Graefenhainichen;15171;Sachsen-Anhalt
Gossa;15154;Sachsen-Anhalt
Kemberg;15171;Sachsen-Anhalt
Tornau;15171;Sachsen-Anhalt
Soellichau;15171;Sachsen-Anhalt
Schwemsal;15154;Sachsen-Anhalt
Schlaitz;15154;Sachsen-Anhalt
Roesa;15154;Sachsen-Anhalt
Krina;15154;Sachsen-Anhalt
Pouch;15154;Sachsen-Anhalt
Plodda;15154;Sachsen-Anhalt
Muehlbeck;15154;Sachsen-Anhalt
Tornau;15154;Sachsen-Anhalt
Thurland;15154;Sachsen-Anhalt
Schierau;15154;Sachsen-Anhalt
Salzfurtkapelle;15154;Sachsen-Anhalt
Retzau;15154;Sachsen-Anhalt
Marke;15154;Sachsen-Anhalt
Raguhn;15154;Sachsen-Anhalt
Stumsdorf;15154;Sachsen-Anhalt
Spoeren;15154;Sachsen-Anhalt
Schrenz;15154;Sachsen-Anhalt
Grosszoeberitz;15154;Sachsen-Anhalt
Zoerbig;15154;Sachsen-Anhalt
Quetzdoelsdorf;15154;Sachsen-Anhalt
Loeberitz;15154;Sachsen-Anhalt
Goettnitz;15154;Sachsen-Anhalt
Heideloh;15154;Sachsen-Anhalt
Sandersdorf;15154;Sachsen-Anhalt
Schleesen;15171;Sachsen-Anhalt
Kakau;15151;Sachsen-Anhalt
Horstdorf;15151;Sachsen-Anhalt
Brandhorst;15151;Sachsen-Anhalt
Oranienbaum;15151;Sachsen-Anhalt
Vockerode;15151;Sachsen-Anhalt
Riesigk;15151;Sachsen-Anhalt
Woerlitz;15151;Sachsen-Anhalt
Griesen;15151;Sachsen-Anhalt
Rehsen;15151;Sachsen-Anhalt
Gohrau;15151;Sachsen-Anhalt
Zschornewitz;15171;Sachsen-Anhalt
Moehlau;15171;Sachsen-Anhalt
Sandersdorf;15154;Sachsen-Anhalt
Zscherndorf;15154;Sachsen-Anhalt
Glebitzsch;15154;Sachsen-Anhalt
Renneritz;15154;Sachsen-Anhalt
Ramsin;15154;Sachsen-Anhalt
Sandersdorf;15154;Sachsen-Anhalt
Brehna;15154;Sachsen-Anhalt
Jessnitz;15154;Sachsen-Anhalt
Altjessnitz;15154;Sachsen-Anhalt
Greppin;15154;Sachsen-Anhalt
Burgkemnitz;15154;Sachsen-Anhalt
Muldenstein;15154;Sachsen-Anhalt
Holzweissig;15154;Sachsen-Anhalt
Roitzsch;15154;Sachsen-Anhalt
Petersroda;15154;Sachsen-Anhalt
Dessau;15101;Sachsen-Anhalt
Dessau;15101;Sachsen-Anhalt
Dessau;15101;Sachsen-Anhalt
Dessau;15101;Sachsen-Anhalt
Dessau;15101;Sachsen-Anhalt
Thiessen;15151;Sachsen-Anhalt
Stackelitz;15151;Sachsen-Anhalt
Serno;15151;Sachsen-Anhalt
Rosslau;15151;Sachsen-Anhalt
Rodleben;15151;Sachsen-Anhalt
Jeber-Bergfrieden;15151;Sachsen-Anhalt
Hundeluft;15151;Sachsen-Anhalt
Brambach;15151;Sachsen-Anhalt
Braesen;15151;Sachsen-Anhalt
Ragoesen;15151;Sachsen-Anhalt
Senst;15151;Sachsen-Anhalt
Koeselitz;15151;Sachsen-Anhalt
Klieken;15151;Sachsen-Anhalt
Zieko;15151;Sachsen-Anhalt
Woerpen;15151;Sachsen-Anhalt
Griebo;15151;Sachsen-Anhalt
Dueben;15151;Sachsen-Anhalt
Coswig;15151;Sachsen-Anhalt
Cobbelsdorf;15151;Sachsen-Anhalt
Buko;15151;Sachsen-Anhalt
Moellensdorf;15151;Sachsen-Anhalt
Lutherstadt Wittenberg;15171;Sachsen-Anhalt
Zoernigall;15171;Sachsen-Anhalt
Eutzsch;15171;Sachsen-Anhalt
Dietrichsdorf;15171;Sachsen-Anhalt
Dabrun;15171;Sachsen-Anhalt
Muehlanger;15171;Sachsen-Anhalt
Mochau;15171;Sachsen-Anhalt
Abtsdorf;15171;Sachsen-Anhalt
Leetza;15171;Sachsen-Anhalt
Kropstaedt;15171;Sachsen-Anhalt
Zahna;15171;Sachsen-Anhalt
Buelzig;15171;Sachsen-Anhalt
Bossdorf;15171;Sachsen-Anhalt
Rahnsdorf;15171;Sachsen-Anhalt
Straach;15171;Sachsen-Anhalt
Schmilkendorf;15171;Sachsen-Anhalt
Nudersdorf;15171;Sachsen-Anhalt
Wartenburg;15171;Sachsen-Anhalt
Schnellin;15171;Sachsen-Anhalt
Kemberg;15171;Sachsen-Anhalt
Dorna;15171;Sachsen-Anhalt
Rackith;15171;Sachsen-Anhalt
Ateritz;15171;Sachsen-Anhalt
Globig-Bleddin;15171;Sachsen-Anhalt
Korgau;15171;Sachsen-Anhalt
Meuro;15171;Sachsen-Anhalt
Bad Schmiedeberg;15171;Sachsen-Anhalt
Trebitz;15171;Sachsen-Anhalt
Priesitz;15171;Sachsen-Anhalt
Pretzsch/Elbe;15171;Sachsen-Anhalt
Schuetzberg;15171;Sachsen-Anhalt
Kloeden;15171;Sachsen-Anhalt
Jessen (Elster);15171;Sachsen-Anhalt
Rade;15171;Sachsen-Anhalt
Seyda;15171;Sachsen-Anhalt
Zemnick;15171;Sachsen-Anhalt
Gentha;15171;Sachsen-Anhalt
Gadegast;15171;Sachsen-Anhalt
Elster/Elbe;15171;Sachsen-Anhalt
Naundorf bei Seyda;15171;Sachsen-Anhalt
Morxdorf;15171;Sachsen-Anhalt
Mellnitz;15171;Sachsen-Anhalt
Listerfehrda;15171;Sachsen-Anhalt
Lebien;15171;Sachsen-Anhalt
Labrun;15171;Sachsen-Anhalt
Prettin;15171;Sachsen-Anhalt
Plossig;15171;Sachsen-Anhalt
Axien;15171;Sachsen-Anhalt
Gross Naundorf;15171;Sachsen-Anhalt
Bethau;15171;Sachsen-Anhalt
Purzien;15171;Sachsen-Anhalt
Loeben;15171;Sachsen-Anhalt
Annaburg;15171;Sachsen-Anhalt
Kleinkorga;15171;Sachsen-Anhalt
Holzdorf;15171;Sachsen-Anhalt
Buschkuhnsdorf;15171;Sachsen-Anhalt
Premsendorf;15171;Sachsen-Anhalt
Neuerstadt;15171;Sachsen-Anhalt
Moenchenhoefe;15171;Sachsen-Anhalt
Reicho;15171;Sachsen-Anhalt
Linda (Elster);15171;Sachsen-Anhalt
Wittgendorf;16073;Thueringen
Arnsgereuth;16073;Thueringen
Saalfeld/Saale;16073;Thueringen
Probstzella;16073;Thueringen
Marktgoelitz;16073;Thueringen
Unterwellenborn;16073;Thueringen
Gosswitz;16073;Thueringen
Kamsdorf;16073;Thueringen
Koenitz;16073;Thueringen
Birkigt;16073;Thueringen
Drognitz;16073;Thueringen
Altenbeuthen;16073;Thueringen
Hohenwarte;16073;Thueringen
Leutenberg;16073;Thueringen
Kaulsdorf;16073;Thueringen
Wurzbach;16075;Thueringen
Lehesten;16073;Thueringen
Lobenstein;16075;Thueringen
Neundorf (bei Lobenstein);16075;Thueringen
Harra;16075;Thueringen
Birkenhuegel;16075;Thueringen
Blankenberg;16075;Thueringen
Pottiga;16075;Thueringen
Schlegel;16075;Thueringen
Blankenstein;16075;Thueringen
Saalburg-Ebersdorf;16075;Thueringen
Remptendorf;16075;Thueringen
Oppurg;16075;Thueringen
Moxa;16075;Thueringen
Wernburg;16075;Thueringen
Doebritz;16075;Thueringen
Solkwitz;16075;Thueringen
Oberoppurg;16075;Thueringen
Paska;16075;Thueringen
Bodelwitz;16075;Thueringen
Poessneck;16075;Thueringen
Nimritz;16075;Thueringen
Langenorla;16075;Thueringen
Lausnitz bei Poessneck;16073;Thueringen
Kroelpa;16075;Thueringen
Wilhelmsdorf;16075;Thueringen
Knau;16075;Thueringen
Gertewitz;16075;Thueringen
Goessitz;16075;Thueringen
Bucha;16075;Thueringen
Schmorda;16075;Thueringen
Keila;16075;Thueringen
Ranis;16075;Thueringen
Seisla;16075;Thueringen
Peuschen;16075;Thueringen
Quaschwitz;16075;Thueringen
Grobengereuth;16075;Thueringen
Rudolstadt;16073;Thueringen
Heilingen;16073;Thueringen
Uhlstaedt-Kirchhasel;16073;Thueringen
Remda-Teichel;16073;Thueringen
Grosskochberg;16073;Thueringen
Rottenbach;16073;Thueringen
Saalfelder Hoehe;16073;Thueringen
Bad Blankenburg;16073;Thueringen
Bechstedt;16073;Thueringen
Koenigsee;16073;Thueringen
Droebischau;16073;Thueringen
Oberhain;16073;Thueringen
Allendorf;16073;Thueringen
Schwarzburg;16073;Thueringen
Doeschnitz;16073;Thueringen
Sitzendorf;16073;Thueringen
Rohrbach;16073;Thueringen
Gera;16052;Thueringen
Gera;16052;Thueringen
Gera;16052;Thueringen
Gera;16052;Thueringen
Gera;16052;Thueringen
Gera;16052;Thueringen
Poelzig;16076;Thueringen
Brahmenau;16076;Thueringen
Korbussen;16076;Thueringen
Bethenhausen;16076;Thueringen
Kauern;16076;Thueringen
Hirschfeld;16076;Thueringen
Schwaara;16076;Thueringen
Hundhaupten;16076;Thueringen
Bocka;16076;Thueringen
Harth-Poellnitz;16076;Thueringen
Zedlitz;16076;Thueringen
Crimla;16076;Thueringen
Schoemberg;16076;Thueringen
Wuenschendorf;16076;Thueringen
Harth-Poellnitz;16076;Thueringen
Hohenoelsen;16076;Thueringen
Teichwitz;16076;Thueringen
Weida;16076;Thueringen
Endschuetz;16076;Thueringen
Steinsdorf;16076;Thueringen
Gauern;16076;Thueringen
Paitzdorf;16076;Thueringen
Linda bei Weida;16076;Thueringen
Reichstaedt;16076;Thueringen
Hilbersdorf;16076;Thueringen
Rueckersdorf;16076;Thueringen
Grossenstein;16076;Thueringen
Braunichswalde;16076;Thueringen
Ronneburg;16076;Thueringen
Seelingstaedt;16076;Thueringen
Bad Koestritz;16076;Thueringen
Caaschwitz;16076;Thueringen
Kraftsdorf;16076;Thueringen
Hartmannsdorf;16076;Thueringen
Lindenkreuz;16076;Thueringen
Lederhose;16076;Thueringen
Harth-Poellnitz;16076;Thueringen
Schwarzbach;16076;Thueringen
Muenchenbernsdorf;16076;Thueringen
Saara;16076;Thueringen
Heideland;16074;Thueringen
Hainspitz;16074;Thueringen
Goesen;16074;Thueringen
Eisenberg;16074;Thueringen
Seifartsdorf;16074;Thueringen
Rauda;16074;Thueringen
